股票代码,实际披露日,PE_TTM,PB_MRQ,评分日期,数据来源,来源等级
601988,2022-03-04,4.4,0.5,2022-03-04,AKShare/百度股市通历史估值,公开
601988,2022-03-16,4.29,0.49,2022-03-16,AKShare/百度股市通历史估值,公开
601988,2022-03-28,4.43,0.5,2022-03-28,AKShare/百度股市通历史估值,公开
601988,2022-04-09,4.47,0.51,2022-04-09,AKShare/百度股市通历史估值,公开
601988,2022-04-21,4.45,0.51,2022-04-21,AKShare/百度股市通历史估值,公开
601988,2022-05-03,4.32,0.49,2022-05-03,AKShare/百度股市通历史估值,公开
601988,2022-05-15,4.29,0.48,2022-05-15,AKShare/百度股市通历史估值,公开
601988,2022-05-27,4.3,0.49,2022-05-27,AKShare/百度股市通历史估值,公开
601988,2022-06-08,4.26,0.48,2022-06-08,AKShare/百度股市通历史估值,公开
601988,2022-06-20,4.3,0.49,2022-06-20,AKShare/百度股市通历史估值,公开
601988,2022-07-02,4.36,0.49,2022-07-02,AKShare/百度股市通历史估值,公开
601988,2022-07-14,4.32,0.49,2022-07-14,AKShare/百度股市通历史估值,公开
601988,2022-07-26,4.16,0.47,2022-07-26,AKShare/百度股市通历史估值,公开
601988,2022-08-07,4.06,0.46,2022-08-07,AKShare/百度股市通历史估值,公开
601988,2022-08-19,4.05,0.46,2022-08-19,AKShare/百度股市通历史估值,公开
601988,2022-08-31,4.0,0.46,2022-08-31,AKShare/百度股市通历史估值,公开
601988,2022-09-12,4.05,0.47,2022-09-12,AKShare/百度股市通历史估值,公开
601988,2022-09-24,4.08,0.47,2022-09-24,AKShare/百度股市通历史估值,公开
601988,2022-10-06,4.07,0.47,2022-10-06,AKShare/百度股市通历史估值,公开
601988,2022-10-18,4.01,0.46,2022-10-18,AKShare/百度股市通历史估值,公开
601988,2022-10-30,3.98,0.45,2022-10-30,AKShare/百度股市通历史估值,公开
601988,2022-11-11,3.98,0.45,2022-11-11,AKShare/百度股市通历史估值,公开
601988,2022-11-23,4.04,0.45,2022-11-23,AKShare/百度股市通历史估值,公开
601988,2022-12-05,4.1,0.46,2022-12-05,AKShare/百度股市通历史估值,公开
601988,2022-12-17,4.14,0.47,2022-12-17,AKShare/百度股市通历史估值,公开
601988,2022-12-29,4.1,0.46,2022-12-29,AKShare/百度股市通历史估值,公开
601988,2023-01-10,4.14,0.47,2023-01-10,AKShare/百度股市通历史估值,公开
601988,2023-01-22,4.19,0.47,2023-01-22,AKShare/百度股市通历史估值,公开
601988,2023-02-03,4.18,0.47,2023-02-03,AKShare/百度股市通历史估值,公开
601988,2023-02-15,4.17,0.47,2023-02-15,AKShare/百度股市通历史估值,公开
601988,2023-02-27,4.18,0.47,2023-02-27,AKShare/百度股市通历史估值,公开
601988,2023-03-11,4.3,0.48,2023-03-11,AKShare/百度股市通历史估值,公开
601988,2023-03-23,4.52,0.51,2023-03-23,AKShare/百度股市通历史估值,公开
601988,2023-04-04,4.72,0.49,2023-04-04,AKShare/百度股市通历史估值,公开
601988,2023-04-16,4.83,0.5,2023-04-16,AKShare/百度股市通历史估值,公开
601988,2023-04-28,5.05,0.53,2023-04-28,AKShare/百度股市通历史估值,公开
601988,2023-05-10,5.93,0.6,2023-05-10,AKShare/百度股市通历史估值,公开
601988,2023-05-22,5.74,0.58,2023-05-22,AKShare/百度股市通历史估值,公开
601988,2023-06-03,5.35,0.54,2023-06-03,AKShare/百度股市通历史估值,公开
601988,2023-06-15,5.52,0.56,2023-06-15,AKShare/百度股市通历史估值,公开
601988,2023-06-27,5.31,0.54,2023-06-27,AKShare/百度股市通历史估值,公开
601988,2023-07-09,5.34,0.54,2023-07-09,AKShare/百度股市通历史估值,公开
601988,2023-07-21,5.15,0.52,2023-07-21,AKShare/百度股市通历史估值,公开
601988,2023-08-02,5.26,0.53,2023-08-02,AKShare/百度股市通历史估值,公开
601988,2023-08-14,5.12,0.52,2023-08-14,AKShare/百度股市通历史估值,公开
601988,2023-08-26,5.22,0.53,2023-08-26,AKShare/百度股市通历史估值,公开
601988,2023-09-07,5.1,0.52,2023-09-07,AKShare/百度股市通历史估值,公开
601988,2023-09-19,5.13,0.52,2023-09-19,AKShare/百度股市通历史估值,公开
601988,2023-10-01,5.18,0.52,2023-10-01,AKShare/百度股市通历史估值,公开
601988,2023-10-13,5.46,0.55,2023-10-13,AKShare/百度股市通历史估值,公开
601988,2023-10-25,5.25,0.53,2023-10-25,AKShare/百度股市通历史估值,公开
601988,2023-11-06,5.24,0.52,2023-11-06,AKShare/百度股市通历史估值,公开
601988,2023-11-18,5.39,0.54,2023-11-18,AKShare/百度股市通历史估值,公开
601988,2023-11-30,5.44,0.54,2023-11-30,AKShare/百度股市通历史估值,公开
601988,2023-12-12,5.43,0.54,2023-12-12,AKShare/百度股市通历史估值,公开
601988,2023-12-24,5.44,0.54,2023-12-24,AKShare/百度股市通历史估值,公开
601988,2024-01-05,5.62,0.56,2024-01-05,AKShare/百度股市通历史估值,公开
601988,2024-01-17,5.5,0.55,2024-01-17,AKShare/百度股市通历史估值,公开
601988,2024-01-29,5.87,0.58,2024-01-29,AKShare/百度股市通历史估值,公开
601988,2024-02-10,5.88,0.59,2024-02-10,AKShare/百度股市通历史估值,公开
601988,2024-02-22,6.22,0.62,2024-02-22,AKShare/百度股市通历史估值,公开
601988,2024-03-05,6.28,0.63,2024-03-05,AKShare/百度股市通历史估值,公开
601988,2024-03-17,5.93,0.59,2024-03-17,AKShare/百度股市通历史估值,公开
601988,2024-03-29,5.98,0.58,2024-03-29,AKShare/百度股市通历史估值,公开
601988,2024-04-10,6.12,0.59,2024-04-10,AKShare/百度股市通历史估值,公开
601988,2024-04-22,6.33,0.62,2024-04-22,AKShare/百度股市通历史估值,公开
601988,2024-05-04,6.29,0.59,2024-05-04,AKShare/百度股市通历史估值,公开
601988,2024-05-16,6.12,0.57,2024-05-16,AKShare/百度股市通历史估值,公开
601988,2024-05-28,6.14,0.57,2024-05-28,AKShare/百度股市通历史估值,公开
601988,2024-06-09,6.2,0.58,2024-06-09,AKShare/百度股市通历史估值,公开
601988,2024-06-21,6.12,0.57,2024-06-21,AKShare/百度股市通历史估值,公开
601988,2024-07-03,6.45,0.6,2024-07-03,AKShare/百度股市通历史估值,公开
601988,2024-07-15,6.64,0.62,2024-07-15,AKShare/百度股市通历史估值,公开
601988,2024-07-27,6.34,0.59,2024-07-27,AKShare/百度股市通历史估值,公开
601988,2024-08-08,6.33,0.59,2024-08-08,AKShare/百度股市通历史估值,公开
601988,2024-08-20,6.79,0.64,2024-08-20,AKShare/百度股市通历史估值,公开
601988,2024-09-01,6.56,0.62,2024-09-01,AKShare/百度股市通历史估值,公开
601988,2024-09-13,6.27,0.59,2024-09-13,AKShare/百度股市通历史估值,公开
601988,2024-09-25,6.71,0.63,2024-09-25,AKShare/百度股市通历史估值,公开
601988,2024-10-07,6.84,0.64,2024-10-07,AKShare/百度股市通历史估值,公开
601988,2024-10-19,6.91,0.65,2024-10-19,AKShare/百度股市通历史估值,公开
601988,2024-10-31,6.52,0.6,2024-10-31,AKShare/百度股市通历史估值,公开
601988,2024-11-12,6.48,0.6,2024-11-12,AKShare/百度股市通历史估值,公开
601988,2024-11-24,6.65,0.61,2024-11-24,AKShare/百度股市通历史估值,公开
601988,2024-12-06,6.9,0.64,2024-12-06,AKShare/百度股市通历史估值,公开
601988,2024-12-18,7.15,0.66,2024-12-18,AKShare/百度股市通历史估值,公开
601988,2024-12-30,7.48,0.69,2024-12-30,AKShare/百度股市通历史估值,公开
601988,2025-01-11,7.38,0.68,2025-01-11,AKShare/百度股市通历史估值,公开
601988,2025-01-23,7.23,0.67,2025-01-23,AKShare/百度股市通历史估值,公开
601988,2025-02-04,7.38,0.68,2025-02-04,AKShare/百度股市通历史估值,公开
601988,2025-02-16,7.32,0.68,2025-02-16,AKShare/百度股市通历史估值,公开
601988,2025-02-28,7.31,0.68,2025-02-28,AKShare/百度股市通历史估值,公开
601988,2025-03-12,7.21,0.67,2025-03-12,AKShare/百度股市通历史估值,公开
601988,2025-03-24,7.31,0.68,2025-03-24,AKShare/百度股市通历史估值,公开
601988,2025-04-05,7.01,0.69,2025-04-05,AKShare/百度股市通历史估值,公开
601988,2025-04-17,7.01,0.69,2025-04-17,AKShare/百度股市通历史估值,公开
601988,2025-04-29,7.06,0.7,2025-04-29,AKShare/百度股市通历史估值,公开
601988,2025-05-11,7.04,0.68,2025-05-11,AKShare/百度股市通历史估值,公开
601988,2025-05-23,6.94,0.67,2025-05-23,AKShare/百度股市通历史估值,公开
601988,2025-06-04,6.85,0.66,2025-06-04,AKShare/百度股市通历史估值,公开
601988,2025-06-16,6.7,0.65,2025-06-16,AKShare/百度股市通历史估值,公开
601988,2025-06-28,7.64,0.74,2025-06-28,AKShare/百度股市通历史估值,公开
601988,2025-07-10,7.94,0.77,2025-07-10,AKShare/百度股市通历史估值,公开
601988,2025-07-22,7.61,0.74,2025-07-22,AKShare/百度股市通历史估值,公开
601988,2025-08-03,7.57,0.73,2025-08-03,AKShare/百度股市通历史估值,公开
601988,2025-08-15,7.43,0.72,2025-08-15,AKShare/百度股市通历史估值,公开
601988,2025-08-27,7.57,0.73,2025-08-27,AKShare/百度股市通历史估值,公开
601988,2025-09-08,7.44,0.67,2025-09-08,AKShare/百度股市通历史估值,公开
601988,2025-09-20,7.2,0.65,2025-09-20,AKShare/百度股市通历史估值,公开
601988,2025-10-02,7.05,0.63,2025-10-02,AKShare/百度股市通历史估值,公开
601988,2025-10-14,7.18,0.65,2025-10-14,AKShare/百度股市通历史估值,公开
601988,2025-10-26,7.52,0.68,2025-10-26,AKShare/百度股市通历史估值,公开
601988,2025-11-07,7.58,0.68,2025-11-07,AKShare/百度股市通历史估值,公开
601988,2025-11-19,8.06,0.72,2025-11-19,AKShare/百度股市通历史估值,公开
601988,2025-12-01,8.16,0.73,2025-12-01,AKShare/百度股市通历史估值,公开
601988,2025-12-13,7.51,0.67,2025-12-13,AKShare/百度股市通历史估值,公开
601988,2025-12-25,7.59,0.68,2025-12-25,AKShare/百度股市通历史估值,公开
601988,2026-01-06,7.51,0.67,2026-01-06,AKShare/百度股市通历史估值,公开
601988,2026-01-18,7.26,0.65,2026-01-18,AKShare/百度股市通历史估值,公开
601988,2026-01-30,7.22,0.65,2026-01-30,AKShare/百度股市通历史估值,公开
601988,2026-02-11,7.27,0.65,2026-02-11,AKShare/百度股市通历史估值,公开
601988,2026-02-23,7.14,0.64,2026-02-23,AKShare/百度股市通历史估值,公开
601988,2026-03-07,7.24,0.65,2026-03-07,AKShare/百度股市通历史估值,公开
601988,2026-03-19,7.43,0.67,2026-03-19,AKShare/百度股市通历史估值,公开
601988,2026-03-31,7.78,0.7,2026-03-31,AKShare/百度股市通历史估值,公开
601988,2026-04-12,7.49,0.68,2026-04-12,AKShare/百度股市通历史估值,公开
601988,2026-04-24,7.7,0.69,2026-04-24,AKShare/百度股市通历史估值,公开
601988,2026-05-06,7.5,0.67,2026-05-06,AKShare/百度股市通历史估值,公开
601988,2026-05-18,7.61,0.68,2026-05-18,AKShare/百度股市通历史估值,公开
601988,2026-05-30,7.7,0.69,2026-05-30,AKShare/百度股市通历史估值,公开
601988,2026-06-11,8.14,0.73,2026-06-11,AKShare/百度股市通历史估值,公开
601988,2026-06-23,8.07,0.72,2026-06-23,AKShare/百度股市通历史估值,公开
601988,2026-07-05,7.3,0.66,2026-07-05,AKShare/百度股市通历史估值,公开
601988,2026-07-17,7.83,0.7,2026-07-17,AKShare/百度股市通历史估值,公开
601988,2026-07-29,7.89,0.71,2026-07-29,AKShare/百度股市通历史估值,公开
000768,1997-06-26,51.89,15.36,1997-06-26,AKShare/百度股市通历史估值,公开
000768,1997-07-13,49.67,14.7,1997-07-13,AKShare/百度股市通历史估值,公开
000768,1997-07-30,48.64,14.4,1997-07-30,AKShare/百度股市通历史估值,公开
000768,1997-08-16,42.36,12.54,1997-08-16,AKShare/百度股市通历史估值,公开
000768,1997-09-02,38.49,3.32,1997-09-02,AKShare/百度股市通历史估值,公开
000768,1997-09-19,38.53,3.33,1997-09-19,AKShare/百度股市通历史估值,公开
000768,1997-10-06,40.29,3.48,1997-10-06,AKShare/百度股市通历史估值,公开
000768,1997-10-23,42.16,3.64,1997-10-23,AKShare/百度股市通历史估值,公开
000768,1997-11-09,49.21,4.25,1997-11-09,AKShare/百度股市通历史估值,公开
000768,1997-11-26,42.65,3.68,1997-11-26,AKShare/百度股市通历史估值,公开
000768,1997-12-13,45.17,3.9,1997-12-13,AKShare/百度股市通历史估值,公开
000768,1997-12-30,42.39,3.66,1997-12-30,AKShare/百度股市通历史估值,公开
000768,1998-01-16,45.09,3.89,1998-01-16,AKShare/百度股市通历史估值,公开
000768,1998-02-02,44.86,3.87,1998-02-02,AKShare/百度股市通历史估值,公开
000768,1998-02-19,45.7,3.95,1998-02-19,AKShare/百度股市通历史估值,公开
000768,1998-03-08,28.63,3.31,1998-03-08,AKShare/百度股市通历史估值,公开
000768,1998-03-25,28.68,3.31,1998-03-25,AKShare/百度股市通历史估值,公开
000768,1998-04-11,32.55,3.76,1998-04-11,AKShare/百度股市通历史估值,公开
000768,1998-04-28,34.54,3.99,1998-04-28,AKShare/百度股市通历史估值,公开
000768,1998-05-15,35.49,4.1,1998-05-15,AKShare/百度股市通历史估值,公开
000768,1998-06-01,41.95,4.85,1998-06-01,AKShare/百度股市通历史估值,公开
000768,1998-06-18,44.1,5.09,1998-06-18,AKShare/百度股市通历史估值,公开
000768,1998-07-05,38.24,4.42,1998-07-05,AKShare/百度股市通历史估值,公开
000768,1998-07-22,37.05,4.28,1998-07-22,AKShare/百度股市通历史估值,公开
000768,1998-08-08,28.72,4.02,1998-08-08,AKShare/百度股市通历史估值,公开
000768,1998-08-25,25.83,3.62,1998-08-25,AKShare/百度股市通历史估值,公开
000768,1998-09-11,26.7,3.74,1998-09-11,AKShare/百度股市通历史估值,公开
000768,1998-09-28,25.73,3.61,1998-09-28,AKShare/百度股市通历史估值,公开
000768,1998-10-15,26.8,3.76,1998-10-15,AKShare/百度股市通历史估值,公开
000768,1998-11-01,28.66,4.02,1998-11-01,AKShare/百度股市通历史估值,公开
000768,1998-11-18,28.66,4.02,1998-11-18,AKShare/百度股市通历史估值,公开
000768,1998-12-05,26.48,3.71,1998-12-05,AKShare/百度股市通历史估值,公开
000768,1998-12-22,26.64,3.73,1998-12-22,AKShare/百度股市通历史估值,公开
000768,1999-01-08,26.72,3.74,1999-01-08,AKShare/百度股市通历史估值,公开
000768,1999-01-25,27.37,3.83,1999-01-25,AKShare/百度股市通历史估值,公开
000768,1999-02-11,26.72,3.32,1999-02-11,AKShare/百度股市通历史估值,公开
000768,1999-02-28,26.72,3.32,1999-02-28,AKShare/百度股市通历史估值,公开
000768,1999-03-17,26.76,3.33,1999-03-17,AKShare/百度股市通历史估值,公开
000768,1999-04-03,26.89,3.34,1999-04-03,AKShare/百度股市通历史估值,公开
000768,1999-04-20,24.45,3.04,1999-04-20,AKShare/百度股市通历史估值,公开
000768,1999-05-07,23.53,2.93,1999-05-07,AKShare/百度股市通历史估值,公开
000768,1999-05-24,26.93,3.35,1999-05-24,AKShare/百度股市通历史估值,公开
000768,1999-06-10,30.06,3.74,1999-06-10,AKShare/百度股市通历史估值,公开
000768,1999-06-27,48.2,5.99,1999-06-27,AKShare/百度股市通历史估值,公开
000768,1999-07-14,57.89,7.2,1999-07-14,AKShare/百度股市通历史估值,公开
000768,1999-07-31,64.76,8.05,1999-07-31,AKShare/百度股市通历史估值,公开
000768,1999-08-17,56.1,6.98,1999-08-17,AKShare/百度股市通历史估值,公开
000768,1999-09-03,70.77,7.7,1999-09-03,AKShare/百度股市通历史估值,公开
000768,1999-09-20,69.68,7.58,1999-09-20,AKShare/百度股市通历史估值,公开
000768,1999-10-07,68.8,7.48,1999-10-07,AKShare/百度股市通历史估值,公开
000768,1999-10-24,70.67,7.69,1999-10-24,AKShare/百度股市通历史估值,公开
000768,1999-11-10,66.53,7.24,1999-11-10,AKShare/百度股市通历史估值,公开
000768,1999-11-27,64.39,7.0,1999-11-27,AKShare/百度股市通历史估值,公开
000768,1999-12-14,68.36,7.44,1999-12-14,AKShare/百度股市通历史估值,公开
000768,1999-12-31,70.24,7.64,1999-12-31,AKShare/百度股市通历史估值,公开
000768,2000-01-17,67.95,7.39,2000-01-17,AKShare/百度股市通历史估值,公开
000768,2000-02-03,79.25,8.62,2000-02-03,AKShare/百度股市通历史估值,公开
000768,2000-02-20,71.01,7.72,2000-02-20,AKShare/百度股市通历史估值,公开
000768,2000-03-08,76.09,8.28,2000-03-08,AKShare/百度股市通历史估值,公开
000768,2000-03-25,105.02,4.17,2000-03-25,AKShare/百度股市通历史估值,公开
000768,2000-04-11,105.24,4.18,2000-04-11,AKShare/百度股市通历史估值,公开
000768,2000-04-28,100.73,4.0,2000-04-28,AKShare/百度股市通历史估值,公开
000768,2000-05-15,89.66,3.56,2000-05-15,AKShare/百度股市通历史估值,公开
000768,2000-06-01,94.45,3.75,2000-06-01,AKShare/百度股市通历史估值,公开
000768,2000-06-18,94.3,3.75,2000-06-18,AKShare/百度股市通历史估值,公开
000768,2000-07-05,92.66,3.68,2000-07-05,AKShare/百度股市通历史估值,公开
000768,2000-07-22,94.16,3.74,2000-07-22,AKShare/百度股市通历史估值,公开
000768,2000-08-08,89.2,3.66,2000-08-08,AKShare/百度股市通历史估值,公开
000768,2000-08-25,89.67,3.68,2000-08-25,AKShare/百度股市通历史估值,公开
000768,2000-09-11,84.96,3.48,2000-09-11,AKShare/百度股市通历史估值,公开
000768,2000-09-28,81.93,3.36,2000-09-28,AKShare/百度股市通历史估值,公开
000768,2000-10-15,81.73,3.35,2000-10-15,AKShare/百度股市通历史估值,公开
000768,2000-11-01,84.69,3.47,2000-11-01,AKShare/百度股市通历史估值,公开
000768,2000-11-18,88.79,3.64,2000-11-18,AKShare/百度股市通历史估值,公开
000768,2000-12-05,103.83,4.26,2000-12-05,AKShare/百度股市通历史估值,公开
000768,2000-12-22,98.11,4.02,2000-12-22,AKShare/百度股市通历史估值,公开
000768,2001-01-08,98.03,4.02,2001-01-08,AKShare/百度股市通历史估值,公开
000768,2001-01-25,98.43,4.03,2001-01-25,AKShare/百度股市通历史估值,公开
000768,2001-02-11,92.86,3.81,2001-02-11,AKShare/百度股市通历史估值,公开
000768,2001-02-28,66.33,2.4,2001-02-28,AKShare/百度股市通历史估值,公开
000768,2001-03-17,69.63,2.52,2001-03-17,AKShare/百度股市通历史估值,公开
000768,2001-04-03,69.46,2.51,2001-04-03,AKShare/百度股市通历史估值,公开
000768,2001-04-20,70.55,2.55,2001-04-20,AKShare/百度股市通历史估值,公开
000768,2001-05-07,68.27,2.47,2001-05-07,AKShare/百度股市通历史估值,公开
000768,2001-05-24,68.84,2.49,2001-05-24,AKShare/百度股市通历史估值,公开
000768,2001-06-10,68.21,2.47,2001-06-10,AKShare/百度股市通历史估值,公开
000768,2001-06-27,68.04,2.46,2001-06-27,AKShare/百度股市通历史估值,公开
000768,2001-07-14,68.15,2.46,2001-07-14,AKShare/百度股市通历史估值,公开
000768,2001-07-31,53.41,1.93,2001-07-31,AKShare/百度股市通历史估值,公开
000768,2001-08-17,75.55,1.93,2001-08-17,AKShare/百度股市通历史估值,公开
000768,2001-09-03,70.58,1.8,2001-09-03,AKShare/百度股市通历史估值,公开
