股票代码,报告期,实际披露日,数据截止日,评分日期,数据来源,来源等级,收入,归母净利润,扣非净利润,经营现金流净额,自由现金流,FCF净利比,ROE,ROIC,收入3年CAGR,扣非净利润3年CAGR,资产负债率,应收周转天数,存货周转天数,有息负债率,利息保障倍数,PE_TTM,PB_MRQ,估值日期,估值数据状态,毛利率,净利率,审计意见,数据状态,备注,FCF_Yield,大股东质押率,商誉净资产比,EV_EBITDA,监管处罚次数,关联交易风险,诉讼仲裁次数,对外担保风险
338,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,62563208094.63,3085463968.2,2987911088.08,-2716475757.13,-2716475757.13,-0.8804107859067756,0.0327,0.03474408,0.0539824662877925,0.1969995396958628,0.64157,57.100467,67.024546,0.027402,1440.9279,19.84,2.35,2026-07-30,当前估值快照，历史估值待核验,21.430759,6.366181,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-0.0443755436444947,0.0,0.18408,44.03,5,0.00448,0,0.008494
895,20260331,2026-04-29,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,14598383763.62,1291771313.1,1275519840.97,1003388713.16,1003388713.16,0.7767541382785953,0.0587,0.03879189,-0.0241394259159049,-0.0307000529248058,0.4748433399999999,2.537662,43.824552,0.0205,7872.9971,17.69,4.11,2026-07-30,当前估值快照，历史估值待核验,19.702609,8.975434,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0439092220621026,0.0,0.0,21.74,4,0.002572,0,0.0
2142,20260331,2026-04-25,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,20384000000.0,8181000000.0,8188000000.0,59825000000.0,59825000000.0,7.312675712015646,0.03595,0.011185,0.0718587687180631,0.0851947981909995,0.9329627,,,0.124828,,7.22,0.93,2026-07-30,当前估值快照，历史估值待核验,43.72547,40.571036,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,1.0128359711933028,0.0004,0.001133,6.64,24,0.001949,0,0.007553
600111,20260331,2026-04-29,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,11858916345.03,917740662.2,883396367.47,-271779037.32,-271779037.32,-0.296139256452355,0.0365,0.02846206,0.0870760526168556,-0.0020439362314144,0.36831282,35.026367,144.906326,0.075293,2383.4959,51.68,5.53,2026-07-30,当前估值快照，历史估值待核验,13.223781,8.830051,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-0.0057302487703629,0.0925,0.0009947581251765,46.99,7,0.001309,0,1e-05
601009,20260331,2026-04-23,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,16111348000.0,6600003000.0,6604326000.0,33195726000.0,33195726000.0,5.029653168339469,0.0356999999999999,0.010021,0.0754364897879202,0.0811818551041907,0.93228133,,,0.139231,,6.53,0.77,2026-07-30,当前估值快照，历史估值待核验,50.01173,41.221411,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.7702378512005312,0.0013,0.0009672326312176,5.36,33,0.002626,0,0.003776
601169,20260331,2026-04-28,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,19599000000.0,8098000000.0,8112000000.0,63921000000.0,63921000000.0,7.893430476660904,0.02905,0.007986,0.0611339493425826,0.0262639695502973,0.92161858,,,0.127531,,5.37,0.39,2026-07-30,当前估值快照，历史估值待核验,48.614725,41.445992,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,1.4699125654862015,0.0218,0.0,4.57,26,0.004679,0,0.008175
601857,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,736383000000.0,48332000000.0,49579000000.0,84472000000.0,84472000000.0,1.747744765372838,0.03,0.02607663,0.0017771152506382,0.0396427721164369,0.39584058,11.8297,25.372964,0.053128,2443.2699,12.99,1.27,2026-07-30,当前估值快照，历史估值待核验,22.924076,7.262117,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.1345454014913655,0.0,0.0038768515411533,8.73,3,0.026512,0,0.094601
601088,20260331,2026-04-25,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,70397000000.0,10667000000.0,10712000000.0,17363000000.0,17363000000.0,1.627730383425518,0.024,0.0214325499999999,-0.0683021424689855,-0.166946562298295,0.2903129,16.960736,21.566548,0.037883,5782.8767,19.22,2.06,2026-07-30,当前估值快照，历史估值待核验,32.889185,18.909896,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.08468940600549,0.0,0.0,18.59,3,0.003742,0,0.017984
601328,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,69618000000.0,26162000000.0,26098000000.0,119205000000.0,119205000000.0,4.55641770506842,0.022675,0.013489,0.0124610415473764,0.0220505942261406,0.92000404,,,0.040299,,6.71,0.56,2026-07-30,当前估值快照，历史估值待核验,42.957281,37.90399,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.67904883831124,0.0018,0.0,5.87,6,0.010857,0,0.007791
601998,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,54649000000.0,20098000000.0,20017000000.0,188185000000.0,188185000000.0,9.363369489501444,0.0277749999999999,0.02365,0.0208860728833357,0.0170513727645802,0.91536809,,,0.107422,,6.2,0.59,2026-07-30,当前估值快照，历史估值待核验,43.104173,37.491994,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,1.5102208854034584,0.0,0.001037228304449,5.29,167,0.009243,0,0.012449
601600,20260331,2026-04-24,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,58494089000.0,5527245000.0,5362232000.0,10881417000.0,10881417000.0,1.968687293579351,0.0711,0.04340319,-0.040795485271921,0.4935034985736526,0.43265473,10.024949,50.323385,0.111323,2219.9381,11.17,2.03,2026-07-30,当前估值快照，历史估值待核验,25.827609,17.19578,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.1762477433822158,0.0,0.0264033444344065,10.48,55,0.005791,0,0.020481
601318,20260331,2026-04-29,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,218405000000.0,25022000000.0,23912000000.0,131064000000.0,131064000000.0,5.237950603468947,0.025,0.013139,-0.0488050511432383,-0.1458432155159881,0.89877943,,,0.011816,,7.61,0.99,2026-07-30,当前估值快照，历史估值待核验,16.106316,15.229962,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.6882983710208866,0.0065,0.0265727293643544,5.43,4,0.014168,0,0.0
601166,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,55090000000.0,23832000000.0,23703000000.0,65782000000.0,65782000000.0,2.7602383350117488,0.0289,0.013295,-0.0019287613428455,-0.018137780398254,0.91805932,,,0.07713,,5.22,0.49,2026-07-30,当前估值快照，历史估值待核验,49.70775,43.339989,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.5287812902321358,0.0015,0.0005754281369216,4.54,16,0.008256,0,0.008416
601628,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,93291000000.0,19505000000.0,19534000000.0,175431000000.0,175431000000.0,8.994155344783389,0.0327,0.030166,-0.040811896858994,0.029125256819513,0.92067645,,,0.0006,,7.76,1.88,2026-07-30,当前估值快照，历史估值待核验,20.934495,21.517616,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,1.1590406372143542,0.0,0.0,7.78,5,0.004131,3,0.0
600547,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,32515977242.33,1445657595.58,1462557868.93,6095416233.22,6095416233.22,4.216362333554171,0.042,0.0191812,0.3540325007530727,0.4931609668856707,0.6256822,1.629287,25.052316,0.128039,882.8279,24.74,3.99,2026-07-30,当前估值快照，历史估值待核验,18.296676,7.501043,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.1704269334500473,0.036,0.1906518546746957,30.97,5,0.041339,1,0.023308
601111,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,44536441000.0,1714097000.0,1382264000.0,9151285000.0,9151285000.0,5.338837300339479,0.0395999999999999,0.01122607,0.2111565341131993,,0.8816797599999999,7.820591,11.001567,0.158103,307.9885,63.61,2.87,2026-07-30,当前估值快照，历史估值待核验,7.864876,4.026671,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0839307860452677,0.0,0.0887304504138433,141.18,2,0.013646,2,0.108386
600048,20260331,2026-04-28,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,45730241134.26,915698691.22,1010120800.0,8673121744.57,8673121744.57,9.471589102103728,0.47,0.371008,0.0457362530652905,-0.2755325915674305,0.71900434,16.40655,1495.787781,0.182032,372.4944,252.02,0.33,2026-07-30,当前估值快照，历史估值待核验,13.496984,2.604813,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0375826882870555,0.0136,0.0002024167046215,317.21,2,0.111608,1,0.0
601398,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,230370000000.0,86941000000.0,86795000000.0,1416276000000.0,1416276000000.0,16.290081779597656,0.022075,0.014108,0.0040463593635611,-0.0093135774409528,0.92190143,,,0.03371,,8.08,0.74,2026-07-30,当前估值快照，历史估值待核验,44.266614,38.205061,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,2.016099230148225,0.0,0.0,6.89,7,0.0085,0,0.0
601006,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,18570096261.0,2384215252.0,2385546444.0,694558501.0,694558501.0,0.2913153501628552,0.0144,0.0138203199999999,-0.0217984962233238,-0.1328665699604114,0.14061202,22.499339,9.67734,0.047084,-29121.3979,17.52,0.6,2026-07-30,当前估值快照，历史估值待核验,14.522207,13.917802,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.016627588479615,0.0,0.0,14.37,13,0.017364,0,0.0
601988,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,178846000000.0,56631000000.0,56603000000.0,196208000000.0,196208000000.0,3.464674824742632,0.02115,0.01133,0.0255422369097209,-0.0056594109773275,0.91797454,,,0.053801,,8.07,0.72,2026-07-30,当前估值快照，历史估值待核验,41.800767,34.084631,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.4293277354080089,0.0,0.0008353521780738,6.11,3,0.011391,0,0.004869
768,20260331,2026-04-29,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,7002247492.0,246225626.23,273392630.24,-1288930687.14,-1288930687.14,-5.234754427778393,0.0131,0.993254,-0.0411350650602835,0.070885937623883,0.70837253,233.892944,282.807346,0.0201589999999999,1206.5422,52.57,2.59,2026-07-30,当前估值快照，历史估值待核验,8.755926,3.516379,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-0.0995768390294539,0.0,0.0,180.41,16,0.044861,8,0.012649
538,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,11602596895.18,2037306990.13,1965172511.31,829016119.34,829016119.34,0.4069176237829041,0.0496,0.04953423,0.033426535205262,0.1189585063269511,0.25306918,85.633161,69.257138,0.1533,20828.3482,17.91,2.24,2026-07-30,当前估值快照，历史估值待核验,30.633088,17.501092,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.022720135331262,0.2557,0.007138,17.52,16,0.007475,3,0.000598
600690,20260331,2026-04-28,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,73686720161.13,4651612980.68,4441374498.46,1611474493.67,1611474493.67,0.3464334845489284,0.0385999999999999,0.03503061,0.0423358026211679,0.0627841418941419,0.55154706,33.477517,76.423428,0.038047,878.7078,11.66,1.74,2026-07-30,当前估值快照，历史估值待核验,25.343786,6.52328,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0297112765479355,0.0,0.1986008309786517,26.25,7,0.011461,0,0.017961
600660,20260331,2026-04-22,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,10413026492.0,1711539612.0,1642761951.0,357002919.0,357002919.0,0.2085858349388877,0.0446,0.0313505399999999,0.1387090311396535,0.2322546719053988,0.46633527,64.122732,93.476251,0.0994449999999999,884.3346,17.35,3.99,2026-07-30,当前估值快照，历史估值待核验,37.37907,16.445938,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0120222383250079,0.0,0.0039272906849799,18.88,4,0.003122,4,0.000107
600585,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,17066282756.0,1467849109.0,1300682456.0,325689774.0,325689774.0,0.2218823256444133,0.76,0.729793,-0.1839424272677866,-0.154917814969195,0.18996624,15.004166,52.156424,0.028581,-11964.8371,12.66,0.51,2026-07-30,当前估值快照，历史估值待核验,21.25829,8.448809,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0175262500509015,0.0,0.0060546633199471,13.2,4,0.006339,1,0.000653
600519,20260331,2026-04-25,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,54702912385.23,27242512886.45,27239985194.41,26909891269.13,26909891269.13,0.9877903474357742,0.1057,0.09898213,0.1157857543593929,0.0944545436049966,0.12122748,0.029177,995.409846,0.0,-32319.8346,20.58,6.28,2026-07-30,当前估值快照，历史估值待核验,89.759217,52.224488,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0479975873389589,0.0001,0.0,14.62,8,0.00019,0,0.0
600362,20260331,2026-04-29,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,139124071797.0,2817563002.0,3126322051.0,5508470361.0,5508470361.0,1.9550478044643205,0.0341,0.01972976,0.0288830917672739,0.2260062676462637,0.62470532,4.852799,45.94158,0.0569,954.1425,,1.73,2026-07-30,当前估值快照，历史估值待核验,5.069891,2.260754,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,,0.0,0.0135134410104935,,29,0.03353,0,0.003301
600309,20260331,2026-04-21,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,54052165361.36,3717707873.93,3593821260.15,6856917190.89,6856917190.89,1.8443937564253896,0.0338,0.0197774,0.0882546966802395,-0.0341507250059753,0.64316493,25.738136,53.441948,0.13943,807.6564,18.21,2.15,2026-07-30,当前估值快照，历史估值待核验,14.728043,8.06937,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.1012846653720697,0.0654,0.0181476116696099,40.65,15,0.003771,2,0.002031
625,20260331,2026-04-28,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,32706438744.02,350518930.55,242389017.59,-11647333682.64,-11647333682.64,-33.22882922290144,0.45,0.825415,-0.0181702193010186,-0.4530128940126818,0.57149392,21.919776,67.540357,0.005473,172.6601,25.26,1.01,2026-07-30,当前估值快照，历史估值待核验,14.075789,0.671172,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-1.315472257438695,0.0,0.02216,143.94,9,0.004467,4,0.103753
651,20260331,2026-04-29,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,43080395805.39,6082159344.39,5702183701.81,7798541802.42,7798541802.42,1.2821995217230109,0.0407,0.0280421899999999,0.0647195970008915,0.1526686504050323,0.5915406200000001,35.340516,77.739505,0.571,-772.653,8.15,1.56,2026-07-30,当前估值快照，历史估值待核验,27.415781,14.194456,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.15732509468994,0.1602,0.008494,19.22,16,0.000915,0,0.0
568,20260331,2026-04-29,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,8025174114.21,3708450417.95,3683573536.09,4543022746.04,4543022746.04,1.2250461066030227,0.0732,0.06518069,0.0178575667967983,-0.0004851973185219,0.21813703,0.140465,1206.399268,0.024974,-4634.8937,13.4,2.58,2026-07-30,当前估值快照，历史估值待核验,85.817777,46.479546,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0914213512390315,0.0,0.0,6.73,5,0.000248,3,0.0
425,20260331,2026-04-29,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,29790570752.92,2056440952.77,2023512920.97,2151953235.47,2151953235.47,1.0464454292117389,0.0334,0.02207677,0.0763080751364737,0.1578014397294374,0.65040982,128.811758,152.475209,0.028522,430.5349,16.29,1.72,2026-07-30,当前估值快照，历史估值待核验,22.051513,7.004327,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0642385162192596,0.0665,0.0,41.69,1,0.013859,0,0.008477
157,20260331,2026-04-29,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,12952203156.87,884165163.19,601799724.44,934592501.84,934592501.84,1.0570338447491665,0.0152,0.01115988,0.0750173736358021,-0.025812357873149,0.57662313,252.571821,209.447192,0.137902,293.1925,15.43,1.15,2026-07-30,当前估值快照，历史估值待核验,27.692633,7.085483,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0685051098346835,0.0878999999999999,0.044265,53.68,7,0.011781,2,0.000472
63,20260331,2026-04-25,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,34988057000.0,1310444000.0,936176000.0,-1978648000.0,-1978648000.0,-1.5099065660188455,0.0172,0.01417301,0.0628266667822223,-0.2747900389824331,0.65870976,59.853245,177.484353,0.191442,540.5711,35.6,2.08,2026-07-30,当前估值快照，历史估值待核验,28.276157,3.767657,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-0.0424131057870462,0.0,0.0,90.34,7,0.009414,1,0.0
1,20260331,2026-04-25,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,35277000000.0,14523000000.0,14488000000.0,37802000000.0,37802000000.0,2.6029057357295327,0.0283,0.013471,-0.0786072565114788,0.0004375259619637,0.90982989,,,0.088463,,5.23,0.49,2026-07-30,当前估值快照，历史估值待核验,71.910876,41.168466,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.4976875211719947,0.0002,0.01391,4.37,76,0.00572,7,0.008591
600009,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,3198103002.0,577796194.02,554408645.96,660423049.85,660423049.85,1.143003461575484,0.0135,0.0120324499999999,0.1407433961844699,,0.3651292399999999,69.689211,1.573365,9.9e-05,1506.9678,28.52,1.44,2026-07-30,当前估值快照，历史估值待核验,24.934587,20.072475,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0400772602235443,0.0,0.0,28.73,4,0.003147,2,0.0
600010,20260331,2026-04-29,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,13313944973.52,-462698658.68,-482478660.77,-1811238530.17,-1811238530.17,3.914510008170659,-0.89,-0.091229,-0.0809273862890364,,0.59830426,27.796134,100.804502,0.182527,-41.9157,-742.29,1.93,2026-07-30,当前估值快照，历史估值待核验,6.601383,-4.074116,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,,0.1391,0.0,,12,0.001312,3,0.0
600015,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,24622000000.0,4987000000.0,4988000000.0,-36125000000.0,-36125000000.0,-7.243833968317626,0.0157,0.004972,0.0212465866647255,-0.0500131887877629,0.91686874,,,0.12874,,4.12,0.35,2026-07-30,当前估值快照，历史估值待核验,26.955568,20.794411,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-1.7582121282324334,0.0169,0.0,3.11,103,0.005911,0,0.004194
600016,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,37822000000.0,11514000000.0,11519000000.0,-357000000.0,-357000000.0,-0.0310057321521625,0.0202,0.007166,0.0094197773331818,-0.0689856778480161,0.90902632,,,0.114083,,5.42,0.28,2026-07-30,当前估值快照，历史估值待核验,34.403257,30.381788,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-0.0057206147882218,0.1994999999999999,0.0,4.81,39,0.008288,8,0.002523
600019,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,77061220744.65,2224542172.81,2193000000.0,4417351113.4,4417351113.4,1.9857349379086324,0.0107,0.01003957,-0.0077700841075947,0.1010330514734343,0.37830024,16.508411,48.828743,0.01181,901.5492,13.45,0.65,2026-07-30,当前估值快照，历史估值待核验,6.622047,3.265677,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.1476382853463667,0.0625,0.0025857477466781,43.0,1,0.002436,0,0.0
600028,20260331,2026-04-29,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,706695000000.0,17006000000.0,17087000000.0,-5558000000.0,-5558000000.0,-0.3268258261789956,0.0204,0.0156764299999999,-0.0370037119730845,-0.046584217839625,0.55893068,7.453738,38.899964,0.083137,829.7558,17.93,0.76,2026-07-30,当前估值快照，历史估值待核验,19.888919,2.775454,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-0.0182278765297822,0.0,0.0054994201086617,11.08,5,0.029644,0,0.051676
600029,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,47782000000.0,1481000000.0,1043000000.0,4852000000.0,4852000000.0,3.276164753544902,0.0407,0.01115971,0.1195095768695877,,0.83966183,8.884726,7.586595,0.025935,411.2922,30.43,2.53,2026-07-30,当前估值快照，历史估值待核验,10.819974,4.501695,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.1076623316971706,0.0,0.0,92.67,51,0.011512,3,0.0
600030,20260331,2026-04-25,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,23155089056.75,10216128310.91,10202684596.22,75161306219.03,75161306219.03,7.357122378618111,0.0346,0.018592,0.1469106987841779,0.2416456827842084,0.79029055,,,0.0004,,12.51,1.45,2026-07-30,当前估值快照，历史估值待核验,57.093996,45.168756,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.5880993108407763,0.0,0.0247706374983638,9.66,45,0.003258,11,0.003098
600031,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,24146971000.0,2480743000.0,2013124000.0,3540722000.0,3540722000.0,1.427282874525898,0.0277,0.02292967,0.1028536274642049,0.1186222292347698,0.47435322,98.094188,118.351136,0.039845,463.4775,22.75,2.11,2026-07-30,当前估值快照，历史估值待核验,27.480319,10.497275,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.0627377087703691,0.0499,0.0004281036830045,28.66,8,0.015654,0,0.001123
600036,20260331,2026-04-29,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,86940000000.0,37852000000.0,37795000000.0,125849000000.0,125849000000.0,3.324764873718694,0.0337,0.026554,-0.0137819010857165,-0.0081213403457096,0.90429393,,,0.01057,,6.78,0.9,2026-07-30,当前估值快照，历史估值待核验,51.374511,43.763515,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.4903782999585094,0.0007,0.0077127814130801,5.74,8,0.003729,0,0.013816
600050,20260331,2026-04-22,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,102824251223.0,2136922138.0,1875002938.0,7543904777.0,7543904777.0,3.530266565566368,0.0124,0.0116962799999999,0.018850819502624,-0.0237591784661354,0.43108868,62.268674,3.425671,0.7025,-3326.527,16.18,0.82,2026-07-30,当前估值快照，历史估值待核验,23.727921,4.723749,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,0.2181870559682551,0.0168,0.0,45.69,1,0.006507,0,0.000716
858,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,22838024164.27,8062764940.78,8036134136.04,-2535371232.04,-2535371232.04,-0.3144543156921955,0.065,0.06484486,-0.098182632510978,-0.1359114787491324,0.34313308,0.442626,426.701125,0.0,-1897.7363,24.2,2.38,2026-07-30,当前估值快照，历史估值待核验,81.434385,36.447024,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,-0.0129939799872808,0.0,1.2e-05,12.42,10,0.000364,17,0.0
2,20260331,2026-04-30,2026-03-31,2026-07-31,AKShare/新浪财务报告+东方财富财务摘要,公开,28927889365.26,-5952156227.34,-5334173713.54,-2163425441.93,-2163425441.93,0.3634691965900948,-0.0523,-0.845298,-0.2496503790753723,,0.77134504,31.362536,1265.980799,0.149973,-157.4103,-0.45,0.36,2026-07-30,当前估值快照，历史估值待核验,9.145383,-21.057895,未审计,当前快照，估值为当前市场数据,公开接口当前财务数据；当前估值不用于严格历史回测,,0.0,0.025002,,9,0.172744,7,0.003104
